"","gedlong","gedlat","ID","event_country","year","civdeath","region"
"1520",29.797222,-3.297222,11075,"Burundi",1996,71,"Africa"
"1521",-12.33333,8.25,37833,"Sierra Leone",1996,0,"Africa"
"1522",97.5,19.25,48745,"Myanmar (Burma)",1996,3,"Asia"
"1523",97.643469,16.876903,77559,"Myanmar (Burma)",1996,2,"Asia"
"1524",98.521117,10.99925,48707,"Myanmar (Burma)",1996,80,"Asia"
"1525",29.852222,-3.364722,9761,"Burundi",1996,400,"Africa"
"1526",-10.71667,8.61667,37863,"Sierra Leone",1996,1,"Africa"
"1527",97.5,19.25,48727,"Myanmar (Burma)",1996,1,"Asia"
"1528",98,22,78158,"Myanmar (Burma)",1996,4,"Asia"
"1529",82.75,28.41667,102707,"Nepal",1996,1,"Asia"
"1530",82.75,28.41667,106241,"Nepal",1996,4,"Asia"
"1531",45.6982,43.318,191309,"Russia (Soviet Union)",1996,3,"Europe"
"1532",44.400876,33.340582,145611,"Iraq",1996,0,"Middle East"
"1533",45.6213,43.1609,191335,"Russia (Soviet Union)",1996,0,"Europe"
"1534",-91.68519,15.50739,196340,"Guatemala",1996,2,"Americas"
"1535",-12.52833,7.47694,33094,"Sierra Leone",1996,3,"Africa"
"1536",80.083333,9.75,75082,"Sri Lanka",1996,4,"Asia"
"1537",34.417656,31.421728,177603,"Israel",2005,3,"Middle East"
"1538",29.0875,-4.090833,22992,"DR Congo (Zaire)",1996,300,"Africa"
"1539",69.162796,34.531094,146647,"Afghanistan",1996,1,"Asia"
"1540",44.400876,33.340582,145618,"Iraq",1996,0,"Middle East"
"1541",46.2837,43.2153,191618,"Russia (Soviet Union)",2002,5,"Europe"
"1542",34.251856,31.28537,180477,"Israel",1991,1,"Middle East"
"1543",29.106389,-3.891389,23985,"DR Congo (Zaire)",1996,1,"Africa"
"1544",-66.879193,10.488011,204009,"Venezuela",1996,1,"Americas"
"1545",-4.028056,5.341111,42457,"Ivory Coast",1991,0,"Africa"
"1546",98,22,49975,"Myanmar (Burma)",1996,1,"Asia"
"1547",-66.879193,10.488011,204011,"Venezuela",1996,1,"Americas"
"1548",98.75,13,51099,"Myanmar (Burma)",1996,1,"Asia"
"1549",15.048173,12.108502,11847,"Chad",1996,2,"Africa"
"1550",15.048173,12.108502,12083,"Chad",1996,1,"Africa"
"1551",29.5,-1.75,39898,"Rwanda",1996,1,"Africa"
"1552",32.47558,2.61112,37248,"Uganda",1996,1,"Africa"
"1553",30.248417,1.5625,20291,"DR Congo (Zaire)",1996,7,"Africa"
"1554",29.726,-3.099,10840,"Burundi",1996,0,"Africa"
"1555",26.643825,-27.754306,18161,"South Africa",1992,1,"Africa"
"1556",30.248417,1.5625,23175,"DR Congo (Zaire)",1996,100,"Africa"
"1557",35.933333,-0.333333,43841,"Kenya",1996,1,"Africa"
"1558",31.8,2.566667,37413,"Uganda",1996,2,"Africa"
"1559",31.94749,2.60114,35959,"Uganda",1996,1,"Africa"
"1560",27.36455,9.25182,8218,"Sudan",1997,97,"Africa"
"1561",12.5,-4.833333,20530,"Angola",1997,7,"Africa"
"1562",98,22,49980,"Myanmar (Burma)",1997,1,"Asia"
"1563",125.2,-8.683333,164033,"Indonesia",1997,2,"Asia"
"1564",125.25,-8.916667,164034,"Indonesia",1997,5,"Asia"
"1565",-78.233333,-5,185910,"Peru",1997,2,"Americas"
"1566",30.336111,-2.849444,10648,"Burundi",1997,126,"Africa"
"1567",-66.416667,10.25,204010,"Venezuela",1997,1,"Americas"
"1568",29.429722,-3.788056,9827,"Burundi",1997,0,"Africa"
"1569",29.783333,7.516667,6846,"Sudan",1997,2,"Africa"
"1570",27.263454,9.098049,6984,"Sudan",1997,24,"Africa"
"1571",-12.447461,8.089592,32608,"Sierra Leone",1997,1,"Africa"
"1572",97.668024,21.272245,78155,"Myanmar (Burma)",1997,0,"Asia"
"1573",27.994712,-25.616923,14086,"South Africa",1992,1,"Africa"
"1574",81.245833,43.881111,74383,"China",1997,3,"Asia"
"1575",14,-13,22095,"Angola",1997,0,"Africa"
"1576",28.156996,-26.339949,14992,"South Africa",1992,0,"Africa"
"1577",-11.053344,8.270411,37838,"Sierra Leone",1997,3,"Africa"
"1578",-11.057428,8.311814,37845,"Sierra Leone",1997,3,"Africa"
"1579",-11.062414,8.21715,37865,"Sierra Leone",1997,3,"Africa"
"1580",-11.062414,8.21715,37881,"Sierra Leone",1997,3,"Africa"
"1581",32.5,2.75,37242,"Uganda",1997,1,"Africa"
"1582",29.635833,-1.504167,39873,"Rwanda",1997,137,"Africa"
"1583",12.833333,-4.666667,21434,"Angola",1997,5,"Africa"
"1584",25.2,0.5,23827,"DR Congo (Zaire)",1997,15,"Africa"
"1585",97.668024,21.272245,49084,"Myanmar (Burma)",1997,2,"Asia"
"1586",26.333333,2.166667,24415,"DR Congo (Zaire)",1997,4,"Africa"
"1587",42.988446,36.867089,144890,"Iraq",1991,4,"Middle East"
"1588",92.529996,20.875369,49243,"Myanmar (Burma)",1997,1,"Asia"
"1589",-66.879193,10.488011,201166,"Venezuela",1991,0,"Americas"
"1590",97.75,17.5,48819,"Myanmar (Burma)",1997,2,"Asia"
"1591",95.962489,5.355709,141889,"Indonesia",1991,1,"Asia"
"1592",23,13,7763,"Sudan",1997,0,"Africa"
"1593",36.816667,-1.283333,44133,"Kenya",1997,1,"Africa"
"1594",97.71672,20.89184,50104,"Myanmar (Burma)",1997,1,"Asia"
"1595",98.111969,21.102417,48933,"Myanmar (Burma)",1997,3,"Asia"
"1596",103.434411,19.363349,60823,"Laos",1997,2,"Asia"
"1597",104.916006,11.56245,111416,"Cambodia (Kampuchea)",1997,16,"Asia"
"1598",98,22,50260,"Myanmar (Burma)",1997,6,"Asia"
"1599",97.71672,20.89184,50123,"Myanmar (Burma)",1997,3,"Asia"
"1600",98,22,50276,"Myanmar (Burma)",1997,6,"Asia"
"1601",97.668024,21.272245,49087,"Myanmar (Burma)",1997,1,"Asia"
"1602",92.529996,20.875369,49242,"Myanmar (Burma)",1997,1,"Asia"
"1603",97.71672,20.89184,50122,"Myanmar (Burma)",1997,1,"Asia"
"1604",97.668024,21.272245,49077,"Myanmar (Burma)",1997,1,"Asia"
"1605",20.833333,-7.383333,21881,"Angola",1997,0,"Africa"
"1606",103.501715,10.635917,111398,"Cambodia (Kampuchea)",1997,1,"Asia"
"1607",16.983333,-4.866667,24271,"DR Congo (Zaire)",1997,2,"Africa"
"1608",31.029198,-29.857896,17761,"South Africa",1989,1,"Africa"
"1609",97.668024,21.272245,49086,"Myanmar (Burma)",1997,1,"Asia"
"1610",97.71672,20.89184,50116,"Myanmar (Burma)",1997,1,"Asia"
"1611",92.366667,20.816667,49270,"Myanmar (Burma)",1992,13,"Asia"
"1612",34.446616,31.534912,180453,"Israel",1991,1,"Middle East"
"1613",24,-4.5,23604,"DR Congo (Zaire)",1993,1,"Africa"
"1614",34.446616,31.534912,180478,"Israel",1991,1,"Middle East"
"1615",18.266667,0.066667,24133,"DR Congo (Zaire)",1997,200,"Africa"
"1616",29.366667,-3.633333,10430,"Burundi",1997,0,"Africa"
"1617",97.71672,20.89184,50120,"Myanmar (Burma)",1997,2,"Asia"
"1618",20.571667,42.260833,202848,"Serbia (Yugoslavia)",1997,1,"Europe"
"1619",29.25,-2.883333,10996,"Burundi",1997,0,"Africa"
"1620",98.934444,20.294722,49478,"Myanmar (Burma)",1997,3,"Asia"
"1621",30,-2,39712,"Rwanda",1997,2300,"Africa"
"1622",97.71672,20.89184,50118,"Myanmar (Burma)",1997,4,"Asia"
"1623",29.386667,-0.682222,24672,"DR Congo (Zaire)",1997,17,"Africa"
"1624",29.145833,-3.406667,24650,"DR Congo (Zaire)",1997,126,"Africa"
"1625",-12.16667,9.03333,37859,"Sierra Leone",1997,4,"Africa"
"1626",-12.01667,9.16667,37864,"Sierra Leone",1997,10,"Africa"
"1627",97.668024,21.272245,49098,"Myanmar (Burma)",1997,2,"Asia"
"1628",-11.1875,7.876667,37882,"Sierra Leone",1997,1,"Africa"
"1629",26.333333,2.166667,24413,"DR Congo (Zaire)",1997,200,"Africa"
"1630",28.25,-3.16667,24559,"DR Congo (Zaire)",1997,40,"Africa"
"1631",-11.1875,7.876667,33084,"Sierra Leone",1997,5,"Africa"
"1632",-13.234167,8.49,37819,"Sierra Leone",1997,15,"Africa"
"1633",-12.433333,8.166667,37836,"Sierra Leone",1997,0,"Africa"
"1634",-11.738333,7.964722,37870,"Sierra Leone",1997,2,"Africa"
"1635",98,22,50242,"Myanmar (Burma)",1997,58,"Asia"
"1636",-90.23333,16.9,196343,"Guatemala",1989,1,"Americas"
"1637",-89.2216,15.87209,194040,"Guatemala",2002,2,"Americas"
"1638",15.284722,-4.259167,42505,"Congo",1997,40,"Africa"
"1639",15.284722,-4.259167,42615,"Congo",1997,3,"Africa"
"1640",15.284722,-4.259167,43100,"Congo",1997,1,"Africa"
"1641",98.427942,21.301664,48950,"Myanmar (Burma)",1997,6,"Asia"
"1642",98,22,50373,"Myanmar (Burma)",1997,1,"Asia"
"1643",98,22,50378,"Myanmar (Burma)",1997,3,"Asia"
"1644",98.429888,21.304659,49013,"Myanmar (Burma)",1997,10,"Asia"
"1645",125.916667,-8.7,141916,"Indonesia",1997,1,"Asia"
"1646",30.25,0.83333,23148,"Uganda",1997,40,"Africa"
"1647",-11.78194,7.88028,37832,"Sierra Leone",1997,13,"Africa"
"1648",-12.058892,8.199114,37841,"Sierra Leone",1997,2,"Africa"
"1649",-12.016667,8.233333,37884,"Sierra Leone",1997,1,"Africa"
"1650",97.82099,21.929133,49053,"Myanmar (Burma)",1997,7,"Asia"
"1651",-12.433333,8.166667,37827,"Sierra Leone",1997,10,"Africa"
"1652",126.013056,-8.511389,141924,"Indonesia",1997,1,"Asia"
"1653",-12.33333,8.25,37851,"Sierra Leone",1997,2,"Africa"
"1654",126.45,-8.466667,141917,"Indonesia",1997,1,"Asia"
"1655",-13.234167,8.49,37837,"Sierra Leone",1997,9,"Africa"
"1656",98.294722,20.759722,48910,"Myanmar (Burma)",1997,12,"Asia"
"1657",98,22,50408,"Myanmar (Burma)",1997,1,"Asia"
"1658",-11.14139,7.77694,33753,"Sierra Leone",1997,25,"Africa"
"1659",-11.08306,7.80361,37862,"Sierra Leone",1997,2,"Africa"
"1660",-11.17139,7.79944,37878,"Sierra Leone",1997,3,"Africa"
"1661",98.429888,21.304659,48979,"Myanmar (Burma)",1997,96,"Asia"
"1662",-13.234167,8.49,37880,"Sierra Leone",1997,1,"Africa"
"1663",36.816667,-1.283333,44078,"Kenya",1997,9,"Africa"
"1664",28.816667,-1.4,24111,"DR Congo (Zaire)",1997,17,"Africa"
"1665",98,22,50269,"Myanmar (Burma)",1997,26,"Asia"
"1666",7.230038,4.733922,16825,"Nigeria",1997,1,"Africa"
"1667",-16.271944,12.583333,34008,"Senegal",1997,1,"Africa"
"1668",98,22,49713,"Myanmar (Burma)",1997,1,"Asia"
"1669",98,22,49909,"Myanmar (Burma)",1997,17,"Asia"
"1670",98,22,49714,"Myanmar (Burma)",1997,5,"Asia"
"1671",30,-3.5,10520,"Burundi",1997,3,"Africa"
"1672",98.429888,21.304659,48981,"Myanmar (Burma)",1997,1,"Asia"
"1673",17.333333,-13.5,20560,"Angola",1997,0,"Africa"
"1674",98.429888,21.304659,48982,"Myanmar (Burma)",1997,1,"Asia"
"1675",15,-15.333333,21231,"Angola",1997,0,"Africa"
"1676",28.816667,-1.4,24056,"DR Congo (Zaire)",1997,75,"Africa"
"1677",29.3642,-3.4576,10556,"Burundi",1997,0,"Africa"
"1678",-10.960783,7.727103,37760,"Sierra Leone",1997,5,"Africa"
"1679",-11.09694,7.52333,37825,"Sierra Leone",1997,1,"Africa"
"1680",-11.14139,7.77694,37876,"Sierra Leone",1997,1,"Africa"
"1681",81.7787,28.51746,101336,"Nepal",2002,1,"Asia"
"1682",32,2.75,33510,"Uganda",1997,1,"Africa"
"1683",14.816667,-12.4,20718,"Angola",1997,0,"Africa"
"1684",-16.271944,12.583333,39128,"Senegal",1997,6,"Africa"
"1685",15.315,-4.329722,23772,"DR Congo (Zaire)",1997,1,"Africa"
"1686",97.15,18.816667,49282,"Myanmar (Burma)",1997,1,"Asia"
"1687",-66.879193,10.488011,204008,"Venezuela",1997,1,"Americas"
"1688",-13.2,8.616667,16577,"Sierra Leone",1997,0,"Africa"
"1689",-99.12766,19.42847,181547,"Mexico",1997,3,"Americas"
"1690",82.25,28.83333,105423,"Nepal",1997,1,"Asia"
"1691",68.910904,36.665176,142396,"Afghanistan",1997,240,"Asia"
"1692",-13.234167,8.49,37874,"Sierra Leone",1997,35,"Africa"
"1693",83.66667,27.75,102934,"Nepal",2006,2,"Asia"
"1694",15.284722,-4.259167,43144,"Congo",1997,1,"Africa"
"1695",113.25,23.116667,74331,"China",1997,1,"Asia"
"1696",11.846111,-4.794722,42925,"Congo",1997,14,"Africa"
"1697",13.049444,-4.1025,42987,"Congo",1997,41,"Africa"
"1698",11.846111,-4.794722,43086,"Congo",1997,41,"Africa"
"1699",97.668024,21.272245,49089,"Myanmar (Burma)",2002,0,"Asia"
"1700",12.673889,-4.199722,43083,"Congo",1997,6,"Africa"
"1701",28.505744,-30.692715,18101,"South Africa",1993,1,"Africa"
"1702",84.83333,28.33333,105440,"Nepal",1997,1,"Asia"
"1703",19.8,1.233333,22999,"DR Congo (Zaire)",1997,9,"Africa"
"1704",-11.09944,7.81556,33756,"Sierra Leone",1997,55,"Africa"
"1705",-11.1875,7.876667,37902,"Sierra Leone",1997,10,"Africa"
"1706",29.484842,-1.621361,39419,"Rwanda",1997,539,"Africa"
"1707",98.47457,14.091061,51077,"Myanmar (Burma)",1997,1,"Asia"
"1708",125.583333,-8.566667,140859,"Indonesia",1997,0,"Asia"
"1709",95.984406,17.013975,51169,"Myanmar (Burma)",1997,4,"Asia"
"1710",97.33333,17.83333,49040,"Myanmar (Burma)",1997,1,"Asia"
"1711",-9.5,6.5,44629,"Liberia",1997,3,"Africa"
"1712",98,22,50303,"Myanmar (Burma)",1997,3,"Asia"
"1713",98,22,51202,"Myanmar (Burma)",1997,1,"Asia"
"1714",15.284722,-4.259167,42498,"Congo",1997,1,"Africa"
"1715",97.530556,21.607778,49422,"Myanmar (Burma)",1997,4,"Asia"
"1716",34.535787,31.535298,177161,"Israel",1991,1,"Middle East"
"1717",-66.879193,10.488011,204022,"Venezuela",1997,1,"Americas"
"1718",-9.5,6.5,44683,"Liberia",1997,1,"Africa"
"1719",12.216667,-5.083333,22019,"Angola",1997,2,"Africa"
"1720",12.883333,-4.45,21119,"Angola",1997,14,"Africa"
"1721",28.916667,-2.1,23523,"DR Congo (Zaire)",1997,22,"Africa"
"1722",-12.058892,8.199114,37885,"Sierra Leone",1997,2,"Africa"
"1723",-66.416667,10.25,197493,"Venezuela",1998,0,"Americas"
"1724",22.97,13.48,6961,"Sudan",1998,0,"Africa"
"1725",32.7,8.516667,8811,"Sudan",2002,24,"Africa"
"1726",22.466667,13.666667,8383,"Sudan",1998,0,"Africa"
"1727",22.466667,13.183333,8417,"Sudan",1998,0,"Africa"
"1728",81.7787,28.51746,100889,"Nepal",2002,3,"Asia"
"1729",23,13,8698,"Sudan",1998,0,"Africa"
"1730",1.166667,8,19881,"Togo",1998,2,"Africa"
"1731",1.222778,6.131944,19919,"Togo",1998,3,"Africa"
"1732",64.279081,35.641366,134500,"Afghanistan",1998,600,"Asia"
"1733",7.230038,4.733922,16823,"Nigeria",1998,1,"Africa"
"1734",12.616667,-4.95,21986,"Angola",1998,2,"Africa"
"1735",29.3654,-3.3181,10684,"Burundi",1998,22,"Africa"
"1736",99.05,12.416667,49315,"Myanmar (Burma)",1998,1,"Asia"
"1737",2.116667,13.516667,24937,"Niger",1998,0,"Africa"
"1738",28,7.7,7663,"Sudan",1998,400,"Africa"
"1739",98,22,49710,"Myanmar (Burma)",1998,2,"Asia"
"1740",20.806164,42.753741,202129,"Serbia (Yugoslavia)",1998,1,"Europe"
"1741",20.577778,42.621667,202217,"Serbia (Yugoslavia)",1998,1,"Europe"
"1742",21.578119,42.588674,202784,"Serbia (Yugoslavia)",1998,1,"Europe"
"1743",81.0972,8.4995,77777,"Sri Lanka",1998,8,"Asia"
"1744",15.374444,-4.426111,20207,"DR Congo (Zaire)",1998,2,"Africa"
"1745",97.530556,21.607778,49421,"Myanmar (Burma)",1998,1,"Asia"
"1746",-12.505,7.52639,37898,"Sierra Leone",1998,2,"Africa"
"1747",19,15,12255,"Chad",1998,65,"Africa"
"1748",96.416399,18.629875,50664,"Myanmar (Burma)",1998,1,"Asia"
"1749",-11.738333,7.964722,37847,"Sierra Leone",1998,2,"Africa"
"1750",29.4839,-3.3489,10158,"Burundi",1998,72,"Africa"
"1751",15.284722,-4.259167,42622,"Congo",1998,1,"Africa"
"1752",97.75,16.25,49367,"Myanmar (Burma)",1998,1,"Asia"
"1753",16.3,8.7,12130,"Chad",1998,12,"Africa"
"1754",16.237129,8.696012,12174,"Chad",1998,13,"Africa"
"1755",98,22,49732,"Myanmar (Burma)",1998,1,"Asia"
"1756",98.75,13,50492,"Myanmar (Burma)",1998,3,"Asia"
"1757",16.083333,8.566667,12266,"Chad",1998,10,"Africa"
"1758",32,2.75,32681,"Uganda",1998,1,"Africa"
"1759",16.2967,9.0439,11898,"Chad",1998,25,"Africa"
"1760",84.83333,28.33333,101131,"Nepal",1998,2,"Asia"
"1761",20.292222,42.66,202831,"Serbia (Yugoslavia)",1998,0,"Europe"
"1762",35.300857,32.459433,177888,"Israel",1991,1,"Middle East"
"1763",13.850833,-4.296111,43040,"Congo",1998,2,"Africa"
"1764",98,22,50383,"Myanmar (Burma)",1998,53,"Asia"
"1765",125.583333,-8.566667,140885,"Indonesia",1998,2,"Asia"
"1766",86.75,27.75,101046,"Nepal",2001,1,"Asia"
"1767",-90.535278,14.613333,194044,"Guatemala",1998,1,"Americas"
"1768",-11.942936,8.168308,37897,"Sierra Leone",1998,1,"Africa"
"1769",98,22,50277,"Myanmar (Burma)",1998,4,"Asia"
"1770",98,22,49802,"Myanmar (Burma)",1998,1,"Asia"
"1771",3.896389,7.387778,16690,"Nigeria",1998,0,"Africa"
"1772",18.5,-12.5,22154,"Angola",1998,2,"Africa"
"1773",97.969422,9.631358,48648,"Myanmar (Burma)",1998,22,"Asia"
"1774",97.341751,19.49125,74389,"Myanmar (Burma)",1998,1,"Asia"
"1775",97.866667,20.516667,78157,"Myanmar (Burma)",1998,1,"Asia"
"1776",20.788611,42.746667,201873,"Serbia (Yugoslavia)",1998,1,"Europe"
"1777",20.283611,42.406944,202836,"Serbia (Yugoslavia)",1998,0,"Europe"
"1778",99.05,12.416667,49317,"Myanmar (Burma)",1998,1,"Asia"
"1779",31.93868,2.81388,35956,"Uganda",1998,2,"Africa"
"1780",20.430833,42.380278,201875,"Serbia (Yugoslavia)",1998,0,"Europe"
"1781",20.327882,42.493427,201992,"Serbia (Yugoslavia)",1998,1,"Europe"
"1782",20.654722,42.399444,202014,"Serbia (Yugoslavia)",1998,0,"Europe"
"1783",20.9,42.616667,202838,"Serbia (Yugoslavia)",1998,6,"Europe"
"1784",20.584444,42.671389,202841,"Serbia (Yugoslavia)",1998,26,"Europe"
"1785",29.460556,-3.067778,10027,"Burundi",2002,7,"Africa"
"1786",15.315,-4.329722,23770,"DR Congo (Zaire)",1998,1,"Africa"
"1787",20.825,42.358611,202069,"Serbia (Yugoslavia)",1998,0,"Europe"
