"","oilLONG","oilLAT","oilnear","oil_country","oilyeardisc","diaLONG","diaLAT","dianear","dia_country","diayeardisc","DIAINFO","RESINFO","gedlong","gedlat","ID","event_country","year","civdeath","region","oilLATsq","oilLONGsq","oilLATcu","oilLONGcu","diaLATsq","diaLONGsq","diaLATcu","diaLONGcu","GDP","Population","logGDP","gedLATsq","gedLONGsq","gedLATcu","gedLONGcu","uncivdeath"
"4713",95.63,21.7,613,"Myanmar (Burma)",1995,-48.33,-18.38,320,"Brazil",1946,"S","alluvial",98,22,49704,"Myanmar (Burma)",2000,0,"Asia",470.89,9145.0969,10218.313,874545.616547,337.8244,2335.7889,-6209.212472,-112888.677537,15984737490,46719701,23.4949001970525,484,9604,10648,941192,1
"4714",16.34,8.7,855,"Chad",1975,-60.25,4.57,358,"Brazil",NA,"S","secondary",16.6167,8.2833,12336,"Chad",2000,0.693147180559945,"Africa",75.69,266.9956,658.503,4362.708104,20.8849,3630.0625,95.443993,-218711.265625,3858672133,8355654,22.0735889542444,68.61305889,276.11471889,568.342550703537,4588.11544937946,2
"4715",95.63,21.7,613,"Myanmar (Burma)",1995,-48.33,-18.38,320,"Brazil",1946,"S","alluvial",97.533333,21.6,49524,"Myanmar (Burma)",2000,0,"Asia",470.89,9145.0969,10218.313,874545.616547,337.8244,2335.7889,-6209.212472,-112888.677537,15984737490,46719701,23.4949001970525,466.56,9512.75104608889,10077.696,927810.315524286,1
"4716",44.85,44.59,432,"Russia (Soviet Union)",1945,-8.72,7.03,741,"Liberia",NA,"S","alluvial",45.5348,43.2624,190994,"Russia (Soviet Union)",2000,1.6094379124341,"Europe",1988.2681,2011.5225,88656.874579,90216.784125,49.4209,76.0384,347.428927,-663.054848,NA,NA,NA,1871.63525376,2073.41801104,80971.4330022666,94412.6744491042,5
"4717",30.32,8.47,890,"Sudan",1998,-10.5,7.32,733,"Liberia",NA,"S","alluvial gravels",29.827222,-3.346944,10726,"Burundi",2000,3.40119738166216,"Africa",71.7409,919.3024,607.645423,27873.248768,53.5824,110.25,392.223168,-1157.625,NA,NA,NA,11.202034139136,889.663172237284,-37.4925809497764,26536.1809435457,30
"4718",95.74,17.31,610,"Myanmar (Burma)",1991,-49.37,-4.62,324,"Brazil",NA,"S","secondary",96.25,18.25,50891,"Myanmar (Burma)",2000,0,"Asia",299.6361,9166.1476,5186.700891,877566.971224,21.3444,2437.3969,-98.611128,-120334.284953,15984737490,46719701,23.4949001970525,333.0625,9264.0625,6078.390625,891666.015625,1
"4719",92.06,22.02,752,"Bangladesh",NA,-49.37,-4.62,324,"Brazil",NA,"S","secondary",92.367972,20.630564,51082,"Bangladesh",2000,1.38629436111989,"Asia",484.8804,8475.0436,10677.066408,780212.513816,21.3444,2437.3969,-98.611128,-120334.284953,67013463193,127657854,24.9281593793301,425.620170958096,8531.84225139278,8780.78417664194,788068.966185065,4
"4720",95.62,16.48,609,"Myanmar (Burma)",1999,-49.62,-4.17,325,"Brazil",NA,"S","secondary",97.75,16.25,49377,"Myanmar (Burma)",2000,0,"Asia",271.5904,9143.1844,4475.809792,874271.292328,17.3889,2462.1444,-72.511713,-122171.605128,15984737490,46719701,23.4949001970525,264.0625,9555.0625,4291.015625,934007.359375,1
"4721",95.74,17.31,610,"Myanmar (Burma)",1991,-49.37,-4.62,324,"Brazil",NA,"S","secondary",97.7,17.7,51040,"Myanmar (Burma)",2000,1.09861228866811,"Asia",299.6361,9166.1476,5186.700891,877566.971224,21.3444,2437.3969,-98.611128,-120334.284953,15984737490,46719701,23.4949001970525,313.29,9545.29,5545.233,932574.833,3
"4722",88.09,25.13,662,"India",NA,0,0,564,"Guinea",NA,"S","alluvial",85.66667,27.58333,101060,"Nepal",2000,0,"Asia",631.5169,7759.8481,15870.019697,683565.019129,0,0,0,0,NA,NA,NA,760.8400938889,7338.7783488889,20986.5033869685,628688.70301741,1
"4723",125.19,-9.25,633,"Indonesia",NA,146.72,-36.37,60,"Australia",1946,"S","alluvial",124.897588,-9.109679,140988,"Indonesia",2000,1.09861228866811,"Asia",85.5625,15672.5361,-791.453125,1962044.794359,1322.7769,21526.7584,-48109.395853,3158405.992448,4.53e+11,211513823,26.8391579624294,82.986251483041,15599.4074882177,-755.978112423777,1948328.36950753,3
"4724",125.19,-9.25,633,"Indonesia",NA,146.72,-36.37,60,"Australia",1946,"S","alluvial",124.897588,-9.109679,141016,"Indonesia",2000,0,"Asia",85.5625,15672.5361,-791.453125,1962044.794359,1322.7769,21526.7584,-48109.395853,3158405.992448,4.53e+11,211513823,26.8391579624294,82.986251483041,15599.4074882177,-755.978112423777,1948328.36950753,0
"4725",16.34,8.7,855,"Chad",1975,-52,0.5,345,"Brazil",1946,"S","secondary",18.933333,3.15,23304,"DR Congo (Zaire)",2000,3.93182563272433,"Africa",75.69,266.9956,658.503,4362.708104,0.25,2704,0.125,-140608,NA,NA,NA,9.9225,358.471098488889,31.255875,6787.05267856593,51
"4726",125.19,-9.25,633,"Indonesia",NA,146.72,-36.37,60,"Australia",1946,"S","alluvial",124.960856,-9.494944,141043,"Indonesia",2000,2.99573227355399,"Asia",85.5625,15672.5361,-791.453125,1962044.794359,1322.7769,21526.7584,-48109.395853,3158405.992448,4.53e+11,211513823,26.8391579624294,90.153961563136,15615.2155322527,-856.006816420129,1951290.6995348,20
"4727",95.74,17.31,610,"Myanmar (Burma)",1991,-49.37,-4.62,324,"Brazil",NA,"S","secondary",96.25,18.25,51152,"Myanmar (Burma)",2000,1.09861228866811,"Asia",299.6361,9166.1476,5186.700891,877566.971224,21.3444,2437.3969,-98.611128,-120334.284953,15984737490,46719701,23.4949001970525,333.0625,9264.0625,6078.390625,891666.015625,3
"4728",6.42,5.32,811,"Nigeria",1956,-59.25,5.3,653,"Guyana",NA,"S","alluvial",6.86026,5.85377,15692,"Nigeria",2001,2.30258509299405,"Africa",28.3024,41.2164,150.568768,264.609288,28.09,3510.5625,148.877,-208000.828125,1.79e+11,125394046,25.9106516427872,34.2666232129,47.0631672676,200.588930964978,322.865563879226,10
"4729",-68.51,10.94,26,"Venezuela",1927,NA,NA,832,NA,NA,NA,NA,-66.996995,10.578272,204168,"Venezuela",2000,0,"Americas",119.6836,4693.6201,1309.338584,-321559.913051,NA,NA,NA,NA,2.89e+11,24192446,26.3896925250588,111.899838505984,4488.59733903003,1183.70692847237,-300722.533480008,0
"4730",6.42,5.32,811,"Nigeria",1956,-59.9,6.86,592,"Guyana",NA,"S","alluvial",-4.028056,5.341111,42732,"Ivory Coast",2000,2.99573227355399,"Africa",28.3024,41.2164,150.568768,264.609288,47.0596,3588.01,322.828856,-214921.799,NA,NA,NA,28.527466714321,16.225235139136,152.368366269994,-65.3561557536076,20
"4731",99.24,19.84,576,"Thailand",1945,-48.33,-18.38,320,"Brazil",1946,"S","alluvial",98.111969,21.102417,77583,"Myanmar (Burma)",2000,0.693147180559945,"Asia",393.6256,9848.5776,7809.531904,977372.841024,337.8244,2335.7889,-6209.212472,-112888.677537,15984737490,46719701,23.4949001970525,445.312003241889,9625.95846105696,9397.15958751569,944421.738126508,2
"4732",95.74,17.31,610,"Myanmar (Burma)",1991,-49.37,-4.62,324,"Brazil",NA,"S","secondary",96.25,18.25,78154,"Myanmar (Burma)",2000,0,"Asia",299.6361,9166.1476,5186.700891,877566.971224,21.3444,2437.3969,-98.611128,-120334.284953,15984737490,46719701,23.4949001970525,333.0625,9264.0625,6078.390625,891666.015625,1
"4733",99.24,19.84,576,"Thailand",1945,-49.37,-4.62,324,"Brazil",NA,"S","secondary",99.880833,20.4475,50461,"Myanmar (Burma)",2000,0.693147180559945,"Asia",393.6256,9848.5776,7809.531904,977372.841024,21.3444,2437.3969,-98.611128,-120334.284953,15984737490,46719701,23.4949001970525,418.10025625,9976.18080077389,8549.10498967188,996429.248539903,2
"4734",88.09,25.13,662,"India",NA,0,0,564,"Guinea",NA,"S","alluvial",85.33333,28.16667,102175,"Nepal",2000,0,"Asia",631.5169,7759.8481,15870.019697,683565.019129,0,0,0,0,NA,NA,NA,793.3612988889,7281.7772088889,22346.345896575,621378.297552595,1
"4735",95.74,17.31,610,"Myanmar (Burma)",1991,-49.37,-4.62,324,"Brazil",NA,"S","secondary",96.25,18.25,51070,"Myanmar (Burma)",2000,0,"Asia",299.6361,9166.1476,5186.700891,877566.971224,21.3444,2437.3969,-98.611128,-120334.284953,15984737490,46719701,23.4949001970525,333.0625,9264.0625,6078.390625,891666.015625,1
"4736",95.74,17.31,610,"Myanmar (Burma)",1991,-49.37,-4.62,324,"Brazil",NA,"S","secondary",96.25,18.25,51116,"Myanmar (Burma)",2000,0.693147180559945,"Asia",299.6361,9166.1476,5186.700891,877566.971224,21.3444,2437.3969,-98.611128,-120334.284953,15984737490,46719701,23.4949001970525,333.0625,9264.0625,6078.390625,891666.015625,2
"4737",96.98,5,654,"Indonesia",NA,-49.12,-5.35,323,"Brazil",1946,"S","alluvial",95.316667,5.55,141281,"Indonesia",2000,0,"Asia",25,9405.1204,125,912108.576392,28.6225,2412.7744,-153.130375,-118515.478528,4.53e+11,211513823,26.8391579624294,30.8025,9085.26700798889,170.953875,865977.370006563,0
"4738",96.98,5,654,"Indonesia",NA,-49.12,-5.35,323,"Brazil",1946,"S","alluvial",97.077766,5.112478,141143,"Indonesia",2000,0,"Asia",25,9405.1204,125,912108.576392,28.6225,2412.7744,-153.130375,-118515.478528,4.53e+11,211513823,26.8391579624294,26.137431300484,9424.09265155076,133.627042500236,914869.861189564,0
"4739",95.62,16.48,609,"Myanmar (Burma)",1999,-49.62,-4.17,325,"Brazil",NA,"S","secondary",97.75,16.25,49390,"Myanmar (Burma)",2000,0.693147180559945,"Asia",271.5904,9143.1844,4475.809792,874271.292328,17.3889,2462.1444,-72.511713,-122171.605128,15984737490,46719701,23.4949001970525,264.0625,9555.0625,4291.015625,934007.359375,2
"4740",-68.51,10.94,26,"Venezuela",1927,NA,NA,832,NA,NA,NA,NA,-66.80155,10.47226,204173,"Venezuela",2000,0,"Americas",119.6836,4693.6201,1309.338584,-321559.913051,NA,NA,NA,NA,2.89e+11,24192446,26.3896925250588,109.6682295076,4462.4470824025,1148.47421314326,-298098.381897465,1
"4741",80.57,23,668,"India",NA,0,0,560,"Guinea",NA,"S","alluvial",82.75,28.41667,101418,"Nepal",2001,0,"Asia",529,6491.5249,12167,523022.161193,0,0,0,0,NA,NA,NA,807.5071338889,6847.5625,22946.6637463667,566635.796875,1
"4742",76.43,31.91,677,"India",NA,0,0,560,"Guinea",NA,"S","alluvial",82.18333,29.27528,102729,"Nepal",2000,0,"Asia",1018.2481,5841.5449,32492.296871,446469.276707,0,0,0,0,NA,NA,NA,857.0420190784,6754.0997298889,25090.1450802855,555074.40695437,1
"4743",9.89,3.72,859,"Cameroon",1955,NA,NA,401,NA,NA,NA,NA,9.7084,4.0469,22670,"Cameroon",2000,0,"Africa",13.8384,97.8121,51.478848,967.361669,NA,NA,NA,NA,17770523602,15513945,23.6008069441825,16.37739961,94.25303056,66.277698481709,915.046121888704,1
"4744",99.94,14.21,577,"Thailand",1981,-49.12,-5.35,323,"Brazil",1946,"S","alluvial",99.05,12.416667,50041,"Myanmar (Burma)",2000,0.693147180559945,"Asia",201.9241,9988.0036,2869.341461,998201.079784,28.6225,2412.7744,-153.130375,-118515.478528,15984737490,46719701,23.4949001970525,154.173619388889,9810.9025,1914.32249213658,971769.892625,2
"4745",30.32,8.47,890,"Sudan",1998,NA,NA,734,NA,NA,NA,NA,29.339553,0.287789,36909,"DR Congo (Zaire)",2000,1.79175946922805,"Africa",71.7409,919.3024,607.645423,27873.248768,NA,NA,NA,NA,NA,NA,NA,0.082822508521,860.809370239809,0.0238354069047501,25255.7621410475,6
"4746",30.32,8.47,890,"Sudan",1998,NA,NA,734,NA,NA,NA,NA,29.339553,0.287789,36912,"DR Congo (Zaire)",2000,1.6094379124341,"Africa",71.7409,919.3024,607.645423,27873.248768,NA,NA,NA,NA,NA,NA,NA,0.082822508521,860.809370239809,0.0238354069047501,25255.7621410475,5
"4747",32.97,10.02,804,"Sudan",1982,-44.07,-8.67,335,"Brazil",NA,"S","secondary",36.4001,15.457,8435,"Sudan",2000,0,"Africa",100.4004,1087.0209,1006.012008,35839.079073,75.1689,1942.1649,-651.714363,-85591.207143,34053114158,27275015,24.2511873237446,238.918849,1324.96728001,3692.968648993,48228.941489092,0
"4748",96.98,5,654,"Indonesia",NA,-49.12,-5.35,323,"Brazil",1946,"S","alluvial",95.2335,5.4341,141208,"Indonesia",2000,1.38629436111989,"Asia",25,9405.1204,125,912108.576392,28.6225,2412.7744,-153.130375,-118515.478528,4.53e+11,211513823,26.8391579624294,29.52944281,9069.41952225,160.465945173821,863712.564072196,4
"4749",12.32,-5.21,864,"Angola",NA,-60.47,4.5,362,"Brazil",NA,"S","secondary",12.333333,-5,22198,"Angola",2000,0,"Africa",27.1441,151.7824,-141.420761,1869.959168,20.25,3656.6209,91.125,-221115.865823,35998401927,16395473,24.3067403835005,25,152.111102888889,-125,1876.03688492593,1
"4750",95.74,17.31,610,"Myanmar (Burma)",1991,-49.37,-4.62,324,"Brazil",NA,"S","secondary",96.949847,18.864067,51342,"Myanmar (Burma)",2000,0.693147180559945,"Asia",299.6361,9166.1476,5186.700891,877566.971224,21.3444,2437.3969,-98.611128,-120334.284953,15984737490,46719701,23.4949001970525,355.853023780489,9399.27283332341,6712.83528274774,911258.063101961,2
"4751",95.74,17.31,610,"Myanmar (Burma)",1991,-49.37,-4.62,324,"Brazil",NA,"S","secondary",96.25,18.25,51399,"Myanmar (Burma)",2000,0.693147180559945,"Asia",299.6361,9166.1476,5186.700891,877566.971224,21.3444,2437.3969,-98.611128,-120334.284953,15984737490,46719701,23.4949001970525,333.0625,9264.0625,6078.390625,891666.015625,2
"4752",78.85,9.38,663,"India",NA,-9.02,9.27,569,"Guinea",1946,"S","alluvial",80.2509,9.6756,76086,"Sri Lanka",2000,2.19722457733622,"Asia",87.9844,6217.3225,825.293672,490235.879125,85.9329,81.3604,796.597983,-733.870808,NA,NA,NA,93.61723536,6440.20695081,905.802922449216,516832.403988758,9
"4753",-68.51,10.94,26,"Venezuela",1927,NA,NA,832,NA,NA,NA,NA,-67.16667,10,204181,"Venezuela",2000,0,"Americas",119.6836,4693.6201,1309.338584,-321559.913051,NA,NA,NA,NA,2.89e+11,24192446,26.3896925250588,100,4511.3615588889,1000,-303013.133076576,0
"4754",99.24,19.84,576,"Thailand",1945,-49.37,-4.62,324,"Brazil",NA,"S","secondary",99.25,20.533333,49414,"Myanmar (Burma)",2000,0,"Asia",393.6256,9848.5776,7809.531904,977372.841024,21.3444,2437.3969,-98.611128,-120334.284953,15984737490,46719701,23.4949001970525,421.617764088889,9850.5625,8657.2179487526,977668.328125,1
"4755",32.97,10.02,804,"Sudan",1982,-44.07,-8.67,335,"Brazil",NA,"S","secondary",32.7,10,8153,"Sudan",2000,1.79175946922805,"Africa",100.4004,1087.0209,1006.012008,35839.079073,75.1689,1942.1649,-651.714363,-85591.207143,34053114158,27275015,24.2511873237446,100,1069.29,1000,34965.783,6
"4756",-68.51,10.94,26,"Venezuela",1927,NA,NA,832,NA,NA,NA,NA,-67.59583,10.24694,204185,"Venezuela",2000,0,"Americas",119.6836,4693.6201,1309.338584,-321559.913051,NA,NA,NA,NA,2.89e+11,24192446,26.3896925250588,104.9997793636,4569.1962333889,1075.92643915205,-308858.611828797,0
"4757",-64.45,9.19,25,"Venezuela",1945,-11.08,8.67,851,"Sierra Leone",NA,"S","alluvial; kimberlite target",-63.54086,8.12923,204186,"Venezuela",2000,0,"Americas",84.4561,4153.8025,776.151559,-267712.571125,75.1689,122.7664,651.714363,-1360.251712,2.89e+11,24192446,26.3896925250588,66.0843803929,4037.4408895396,537.215127621374,-256542.466320511,0
"4758",-68.51,10.94,26,"Venezuela",1927,NA,NA,832,NA,NA,NA,NA,-67.59583,10.24694,204190,"Venezuela",2000,0,"Americas",119.6836,4693.6201,1309.338584,-321559.913051,NA,NA,NA,NA,2.89e+11,24192446,26.3896925250588,104.9997793636,4569.1962333889,1075.92643915205,-308858.611828797,0
"4759",32.97,10.02,804,"Sudan",1982,-44.07,-8.67,335,"Brazil",NA,"S","secondary",34,12,8053,"Sudan",2001,2.484906649788,"Africa",100.4004,1087.0209,1006.012008,35839.079073,75.1689,1942.1649,-651.714363,-85591.207143,36266689313,27971082,24.3141655071393,144,1156,1728,39304,12
"4760",32.97,10.02,804,"Sudan",1982,-44.07,-8.67,335,"Brazil",NA,"S","secondary",34,12,8351,"Sudan",2001,2.39789527279837,"Africa",100.4004,1087.0209,1006.012008,35839.079073,75.1689,1942.1649,-651.714363,-85591.207143,36266689313,27971082,24.3141655071393,144,1156,1728,39304,11
"4761",67.27,36.79,795,"Afghanistan",1977,0,0,560,"Guinea",NA,"S","alluvial",66.942711,34.982801,146231,"Afghanistan",2001,3.46573590279973,"Asia",1353.5041,4525.2529,49795.415839,304413.762583,0,0,0,0,NA,21606988,NA,1223.7963658056,4481.32655602952,42811.8247295005,299992.14853691,32
"4762",95.74,17.31,610,"Myanmar (Burma)",1991,-49.37,-4.62,324,"Brazil",NA,"S","secondary",97.7,17.7,51045,"Myanmar (Burma)",2001,0,"Asia",299.6361,9166.1476,5186.700891,877566.971224,21.3444,2437.3969,-98.611128,-120334.284953,17798045642,47225120,23.6023544928232,313.29,9545.29,5545.233,932574.833,1
"4763",67.27,36.79,795,"Afghanistan",1977,0,0,560,"Guinea",NA,"S","alluvial",66.953819,34.74342,146690,"Afghanistan",2001,0.693147180559945,"Asia",1353.5041,4525.2529,49795.415839,304413.762583,0,0,0,0,NA,21606988,NA,1207.1052332964,4482.81387868476,41938.9641046148,300141.509044147,2
"4764",-64.45,9.19,25,"Venezuela",1945,-11.07,8.2,852,"Sierra Leone",1946,"S","alluvial; kimberlite",-65.42115,10.13151,204193,"Venezuela",2001,0,"Americas",84.4561,4153.8025,776.151559,-267712.571125,67.24,122.5449,551.368,-1356.572043,2.99e+11,24646472,26.4237094103371,102.6474948801,4279.9268673225,1039.97412085268,-279997.737576135,1
"4765",29.41,9.68,805,"Sudan",1980,-44.07,-8.67,335,"Brazil",NA,"S","secondary",27.55111,8.88152,8513,"Sudan",2001,2.39789527279837,"Africa",93.7024,864.9481,907.039232,25438.123621,75.1689,1942.1649,-651.714363,-85591.207143,36266689313,27971082,24.3141655071393,78.8813975104,759.0636622321,700.586709616568,20913.0464551594,11
"4766",-64.45,9.19,25,"Venezuela",1945,-11.08,8.67,851,"Sierra Leone",NA,"S","alluvial; kimberlite target",-63.54086,8.12923,204298,"Venezuela",2001,0,"Americas",84.4561,4153.8025,776.151559,-267712.571125,75.1689,122.7664,651.714363,-1360.251712,2.99e+11,24646472,26.4237094103371,66.0843803929,4037.4408895396,537.215127621374,-256542.466320511,0
"4767",-68.51,10.94,26,"Venezuela",1927,NA,NA,832,NA,NA,NA,NA,-69.1633,9.78129,204300,"Venezuela",2001,0,"Americas",119.6836,4693.6201,1309.338584,-321559.913051,NA,NA,NA,NA,2.99e+11,24646472,26.4237094103371,95.6736340641,4783.56206689,935.811560134841,-330846.938300933,1
"4768",34.49,31.05,259,"Israel",NA,-8.72,7.03,741,"Liberia",NA,"S","alluvial",34.231076,31.287004,180838,"Israel",2001,0.693147180559945,"Middle East",964.1025,1189.5601,29935.382625,41027.927849,49.4209,76.0384,347.428927,-663.054848,1.74e+11,6439000,25.8823211361609,978.876619296016,1171.76656411778,30626.1167034209,40110.8303105745,2
"4769",-64.45,9.19,25,"Venezuela",1945,-11.08,8.67,851,"Sierra Leone",NA,"S","alluvial; kimberlite target",-63.54086,8.12923,204301,"Venezuela",2001,0,"Americas",84.4561,4153.8025,776.151559,-267712.571125,75.1689,122.7664,651.714363,-1360.251712,2.99e+11,24646472,26.4237094103371,66.0843803929,4037.4408895396,537.215127621374,-256542.466320511,0
"4770",-64.45,9.19,25,"Venezuela",1945,-11.08,8.67,851,"Sierra Leone",NA,"S","alluvial; kimberlite target",-64.7,10.13333,204302,"Venezuela",2001,0,"Americas",84.4561,4153.8025,776.151559,-267712.571125,75.1689,122.7664,651.714363,-1360.251712,2.99e+11,24646472,26.4237094103371,102.6843768889,4186.09,1040.5346768596,-270840.023,1
"4771",-68.51,10.94,26,"Venezuela",1927,NA,NA,832,NA,NA,NA,NA,-67.877,10.22609,204304,"Venezuela",2001,0,"Americas",119.6836,4693.6201,1309.338584,-321559.913051,NA,NA,NA,NA,2.99e+11,24646472,26.4237094103371,104.5729166881,4607.287129,1069.37205761501,-312728.828455133,0
"4772",68.44,37.48,349,"Tajikistan",NA,0,0,560,"Guinea",NA,"S","alluvial",69.4404,37.0661,146701,"Afghanistan",2001,2.56494935746154,"Asia",1404.7504,4684.0336,52650.044992,320575.259584,0,0,0,0,NA,21606988,NA,1373.89576921,4821.96915216,50924.9579711148,334839.466713651,13
"4773",34.71,31.59,260,"Israel",1955,-8.72,7.03,741,"Liberia",NA,"S","alluvial",34.413322,31.482192,177782,"Israel",2001,0,"Middle East",997.9281,1204.7841,31524.548679,41818.056111,49.4209,76.0384,347.428927,-663.054848,1.74e+11,6439000,25.8823211361609,991.128413124864,1184.27673107568,31202.8949986523,40754.8964836149,0
"4774",34.71,31.59,260,"Israel",1955,-8.72,7.03,741,"Liberia",NA,"S","alluvial",34.473611,31.474722,177864,"Israel",2001,0,"Middle East",997.9281,1204.7841,31524.548679,41818.056111,49.4209,76.0384,347.428927,-663.054848,1.74e+11,6439000,25.8823211361609,990.658124977284,1188.42985537932,31180.6890807013,40969.468535133,0
"4775",80.57,23,668,"India",NA,0,0,560,"Guinea",NA,"S","alluvial",81.7787,28.51746,103681,"Nepal",2001,0,"Asia",529,6491.5249,12167,523022.161193,0,0,0,0,NA,NA,NA,813.2455248516,6687.75577369,23191.6967251345,546915.973089862,1
"4776",95.63,21.7,613,"Myanmar (Burma)",1995,-48.33,-18.38,320,"Brazil",1946,"S","alluvial",97.530556,21.607778,49426,"Myanmar (Burma)",2001,0,"Asia",470.89,9145.0969,10218.313,874545.616547,337.8244,2335.7889,-6209.212472,-112888.677537,17798045642,47225120,23.6023544928232,466.896070097284,9512.20935366914,10088.5866317345,927731.067051752,0
"4777",95.74,17.31,610,"Myanmar (Burma)",1991,-49.37,-4.62,324,"Brazil",NA,"S","secondary",96.25,18.25,51366,"Myanmar (Burma)",2001,0,"Asia",299.6361,9166.1476,5186.700891,877566.971224,21.3444,2437.3969,-98.611128,-120334.284953,17798045642,47225120,23.6023544928232,333.0625,9264.0625,6078.390625,891666.015625,1
"4778",72.56,33.19,603,"Pakistan",1945,0,0,560,"Guinea",NA,"S","alluvial",74.530971,34.2186,89964,"India",2001,0,"Asia",1101.5761,5264.9536,36561.310759,382025.033216,0,0,0,0,9.15e+11,1075000085,27.5421899022219,1170.91258596,5554.86563820284,40066.9894139309,414009.529789792,0
"4779",-68.51,10.94,26,"Venezuela",1927,NA,NA,832,NA,NA,NA,NA,-66.80155,10.47226,204308,"Venezuela",2001,0,"Americas",119.6836,4693.6201,1309.338584,-321559.913051,NA,NA,NA,NA,2.99e+11,24646472,26.4237094103371,109.6682295076,4462.4470824025,1148.47421314326,-298098.381897465,0
"4780",-70.85,10.81,29,"Venezuela",1945,NA,NA,832,NA,NA,NA,NA,-71.64056,10.63167,204310,"Venezuela",2001,0,"Americas",116.8561,5019.7225,1263.214441,-355647.339125,NA,NA,NA,NA,2.99e+11,24646472,26.4237094103371,113.0324069889,5132.3698371136,1201.72325041168,-367685.849257927,1
